name,popularity,followers,updated_genre
Birger Sjöberg,7.0,122.0,
Evert Taube,36.0,19690.0,'classic swedish pop'
Anneke van Giersbergen,45.0,61874.0,
Theo Loevendie,1.0,171.0,'dutch contemporary classical'
John McCormack,31.0,4062.0,'irish ballad'
The Zombies,64.0,755337.0,'baroque pop'
Avalanche City,40.0,29018.0,'nz folk'
Christopher Lennertz,43.0,7580.0,'scorecore'
Jeremy Jordan,24.0,5266.0,'contemporary r&b'
Orsa spelmän,37.0,4912.0,'folkmusik'
Kate Miller‐Heidke,44.0,60741.0,'australian pop'
John Williamson,53.0,77101.0,"""australian children's music"""
Douglas Lilburn,11.0,379.0,'deep free jazz'
Winston Choi,1.0,43.0,'contemporary classical piano'
Frank Schöbel,35.0,5180.0,'classic schlager'
Oskar Ekberg,5.0,50.0,'nordic classical piano'
Roberto Balconi,11.0,43.0,
Sequentia,33.0,4783.0,'choral'
Stéphanie d'Oustrac,17.0,284.0,'classical mezzo-soprano'
Conrad Friedrich Hurlebusch,1.0,40.0,'german baroque'
Johann Christian Schickhardt,11.0,150.0,'baroque'
Diana Baroni,10.0,624.0,
Andrea Benecke,5.0,5.0,
Notturna,0.0,19.0,
Dorothée Leclair,2.0,13.0,
Kerson Leong,12.0,842.0,
Gabriel Tchalik,4.0,43.0,
Ensemble Baroque “Carlo Antonio Marino”,15.0,27.0,
Natale Arnoldi,19.0,9.0,
Eric Gale,22.0,6663.0,'jazz guitar'
Richard Tee,4.0,1150.0,
Antonio Maria Bononcini,13.0,166.0,'baroque'
Amaryllis Dieltiens,6.0,82.0,
Capriola Di Gioia,0.0,28.0,
Thibault Noally,25.0,259.0,'baroque violin'
Quartetto Vanvitelli,8.0,71.0,'italian baroque ensemble'
Francesco Tasini,9.0,173.0,
Milena Frigè,1.0,21.0,
Tobias Broström,6.0,125.0,
Girolamo Cavazzoni,5.0,99.0,'early music'
Nova Schola Gregoriana,39.0,2836.0,'choral'
Enea Sorini,7.0,38.0,
Simone Sorini,5.0,189.0,
Marc Busnel,4.0,5.0,
Maude Audet,31.0,2952.0,'indie quebecois'
Karla Schröter,4.0,17.0,
Edvin Kallstenius,1.0,41.0,
Yuri Honing,24.0,1859.0,'dutch jazz'
Giancarlo Boldrini,0.0,0.0,
Ratomir Kliškić,0.0,1.0,
Arthur Haas,3.0,73.0,
Pierre Attaingnant,21.0,477.0,'french renaissance'
Sainkho Namtchylak,4.0,0.0,
Divino Sospiro,3.0,78.0,
Millenium Orchestra,29.0,110.0,'musique ancienne'
Esaias Reusner,18.0,234.0,'german baroque'
David van Ooijen,15.0,36.0,
Romanus Weichlein,8.0,179.0,'baroque'
Alexander Moyzes,2.0,119.0,
Brian Crain,59.0,78863.0,'new age'
Jan Johansson,48.0,49136.0,'swedish jazz'
Bengt Hallberg,35.0,2742.0,'swedish jazz'
Charlie Norman,24.0,2846.0,'swedish jazz'
Monty Alexander,37.0,19878.0,
Tom Harrell,32.0,12162.0,'contemporary jazz'
Psallentes,16.0,395.0,'early music choir'
Paul Uy,0.0,0.0,
Antonio Draghi,3.0,51.0,
Christian Geist,4.0,63.0,'german baroque'
Ronald Binge,37.0,1019.0,'light music'
Billy Mayerl,11.0,301.0,
James Adler,0.0,21.0,'american contemporary classical'
Hans Winterberg,1.0,19.0,
Claudio Casciolini,7.0,23.0,
Claude Le Jeune,13.0,512.0,'french renaissance'
Jacobus de Kerle,3.0,123.0,'franco-flemish school'
Gian Luca Lastraioli,14.0,53.0,
Julián Arcas,22.0,221.0,
Jean Baptiste Loeillet of Ghent,1.0,5.0,
Omer Avital,36.0,13920.0,'contemporary jazz'
Bárbara Kusa,8.0,53.0,
Boudewijn de Groot,52.0,160886.0,'dutch pop'
Vincenzo Albrici,2.0,28.0,'italian baroque'
Concerto con Voce,0.0,1.0,
Marie-Luise Hinrichs,4.0,58.0,'german classical piano'
Jean-Marie Puli,0.0,2.0,
Félix Máximo López,1.0,28.0,
José Imhof,0.0,14.0,
Chicago Philharmonic,1.0,35.0,
Scott Speck,1.0,3.0,
Inti‐Illimani,52.0,215498.0,'latin rock'
Bellerofonte Castaldi,14.0,396.0,'italian baroque'
Han Bennink,16.0,1719.0,'avant-garde jazz'
Evan Johns,1.0,145.0,
Arbe Garbe,3.0,280.0,'folk rock italiano'
Bryan and the Haggards,0.0,54.0,
Philip Lima,3.0,11.0,
Cappella Pratensis,17.0,1068.0,'early music choir'
Simone de Bonefont,4.0,29.0,
Pierre de Manchicourt,10.0,144.0,'franco-flemish school'
Jacobus Gallus,15.0,254.0,'renaissance'
Francesca Caccini,20.0,1483.0,'italian baroque'
InAlto,5.0,99.0,'musique ancienne'
Lambert Colson,7.0,68.0,
Alice Foccroulle,11.0,67.0,
Tyshawn Sorey,30.0,6722.0,'african-american classical'
Vijay Iyer,35.0,22156.0,'contemporary jazz'
Santiago de Murcia,30.0,1598.0,'baroque'
Concerto Stella Matutina,34.0,461.0,'barockinterpreten'
Juliane Ruf,5.0,7.0,
Joris Van Goethem,6.0,13.0,
Jens Wawrczeck,45.0,1612.0,'hoerspiel'
Giovanni Battista Tibaldi,0.0,3.0,
Asya Fateyeva,29.0,1586.0,'classical saxophone'
Pablo Matías Becerra,10.0,39.0,
Viviana Lasaracina,2.0,47.0,
Yoonie Han,10.0,131.0,'korean classical performance'
Emilio González Sanz,4.0,29.0,
Juan Carlos Rivera,23.0,430.0,'lute'
David Charles Abell,28.0,32.0,
Bernardo Storace,10.0,187.0,'baroque'
Rodolphe Kreutzer,12.0,804.0,'french romanticism'
Frank Ferko,10.0,80.0,'american contemporary classical'
The Dave Brubeck Trio,28.0,3010.0,'jazz trio'
Daniel Bacheler,24.0,161.0,'english renaissance'
Toninho Ferragutti,25.0,3238.0,'choro'
Bizzarrie Armoniche,9.0,320.0,
Antonia Bembo,1.0,97.0,'italian baroque'
Paulo Bellinati,30.0,5489.0,'choro'
Roland Dyens,39.0,14426.0,'classical guitar'
Modern Times Orchestra,1.0,14.0,
Danièle Forget,0.0,0.0,
Mélanie Flahaut,5.0,12.0,
Graindelavoix,23.0,2946.0,'choral'
Björn Schmelzer,22.0,266.0,
Ben Goldscheider,4.0,128.0,'classical horn'
Enrico Rava,34.0,14981.0,'avant-garde jazz'
Brussels Jazz Orchestra,16.0,2339.0,'belgian jazz'
Bert Joris,21.0,852.0,'belgian jazz'
Ásdís Valdimarsdóttir,3.0,24.0,
Johanna Bordewijk-Roepman,4.0,7.0,
Jean Wiener,9.0,143.0,
Matthieu Michel,40.0,285.0,
Carlo Guandalino,3.0,20.0,
Laura Farabollini,2.0,11.0,
Marco Brescia,3.0,15.0,
Joseph Kosma,26.0,926.0,
Yago Mahúgo,7.0,208.0,
Alyson Cambridge,0.0,59.0,
Lake Forest Symphony,1.0,3.0,
Vladimir Kulenovic,1.0,5.0,
Giaches de Wert,17.0,544.0,'franco-flemish school'
Henri Dumont,12.0,270.0,'baroque'
Daniel Danielis,0.0,15.0,
Hanna Holeksa,4.0,11.0,
Joonas Widenius,5.0,229.0,'finnish folk'
Labirinti Armonici,4.0,13.0,
Ensemble Ouabache,0.0,3.0,
Johnny Hartman,55.0,57555.0,'adult standards'
Hank Mobley,53.0,71908.0,'bebop'
Bobby Jaspar,24.0,1146.0,'belgian jazz'
Rinde Eckert,5.0,150.0,
Nicolas Formé,0.0,22.0,'french baroque'
Luc Coadou,5.0,14.0,
The Bach Players,6.0,85.0,
André Raison,4.0,82.0,'french baroque'
Pierre Perdigon,0.0,3.0,
Étienne Moulinié,8.0,257.0,'french baroque'
Gautier de Coincy,10.0,266.0,'medieval'
Airelle Besson,43.0,11287.0,'contemporary jazz'
Patrice,51.0,146216.0,'french reggae'
Chuck Loeb,46.0,35440.0,'jazz fusion'
Wolfgang Haffner,45.0,10743.0,'german jazz'
Mitchel Forman,27.0,761.0,
Yellowjackets,41.0,73411.0,'jazz fusion'
KNOWER,41.0,79749.0,'la pop'
Ricky Peterson,26.0,1511.0,'deep soft rock'
Pierre-Jean de Béranger,1.0,45.0,
Arnaud Marzorati,22.0,75.0,
Freddy Eichelberger,8.0,57.0,
Quatuor Dialogues,1.0,18.0,'quatuor a cordes'
Antonella Ruggiero,24.0,16009.0,'musica etnica'
Marzi Nyman,27.0,1121.0,'suomi rock'
Estonian Philharmonic Chamber Ensemble,0.0,4.0,
Andreja Malíř,4.0,18.0,
Elizaveta Pakhomova,2.0,1.0,
Tatiana Barsukova,0.0,1.0,
Марина Диченко,0.0,3.0,
Ольга Валерьевна Соловьёва,20.0,144.0,'russian classical piano'
Airat Ichmouratov,1.0,135.0,
Alice Cooper,67.0,2908119.0,'album rock'
Léonce Gras,0.0,0.0,
Hans Rotman,1.0,6.0,
Franz André,2.0,3.0,
Godfried Devreese,0.0,15.0,
Guido de Neve,5.0,11.0,
Carter Burwell,0.0,2.0,
B. Tommy Andersson,3.0,40.0,
Ingemar Hedvall,0.0,2.0,
Josef Otto af Sillén,0.0,4.0,'swedish classical'
Till Lindemann,51.0,61874.0,
Sylvia Schwartz,1.0,77.0,
Dora Pejačević,23.0,748.0,'early modern classical'
Rage,44.0,90651.0,'german metal'
Heather Schmidt,28.0,109.0,'canadian classical piano'
Gaia Sokoli,6.0,22.0,
Леонид Алексеевич Половинкин,1.0,45.0,'russian modern classical'
Christine Nonbo Andersen,2.0,58.0,
Ian Venables,3.0,96.0,'british contemporary classical'
Graham J. Lloyd,1.0,0.0,
Nils Grevillius,24.0,493.0,
Esbjörn Svensson Trio,48.0,110882.0,'contemporary jazz'
Frans Ehlhart,2.0,12.0,
Marion von Tilzer,5.0,32.0,
Kammerensemble Neue Musik Berlin,5.0,86.0,'modern performance'
Lucien Posman,0.0,16.0,'belgian contemporary classical'
Pedro Casals,2.0,47.0,'spanish classical piano'
Pedro Piquero,1.0,70.0,'spanish classical piano'
Tony Millán,8.0,38.0,
Domenico Mazzocchi,5.0,98.0,'italian baroque'
Los Músicos de Su Alteza,3.0,187.0,
Luis Antonio González,1.0,104.0,
Jacob Heringman,21.0,1201.0,'lute'
西村朗,6.0,444.0,'japanese classical'
Vantaan Viihdeorkesteri,3.0,8.0,'pops orchestra'
William Sheller,48.0,105305.0,'chanson'
Robert Nasveld,0.0,5.0,
Emanuele Arciuli,13.0,182.0,'italian classical piano'
Murcof,46.0,31188.0,'ambient'
Carl Michael Bellman,23.0,1161.0,'visor'
Constantino Gaito,0.0,17.0,
Agustina Herrera,0.0,4.0,
Nikki Chooi,0.0,34.0,
Jacques Bonnaffé,3.0,31.0,
Tutu Puoane,12.0,1410.0,'south african jazz'
August de Boeck,5.0,93.0,
Georg Friedrich Fuchs,0.0,15.0,
Axel Prahl,36.0,1814.0,
Mary Halvorson,21.0,10520.0,'avant-garde jazz'
U.T. Gandhi,23.0,196.0,
Juan Falú,29.0,7231.0,'folclore tucumano'
Päivi Paunu,13.0,814.0,'classic finnish pop'
Siberian Symphony Orchestra,1.0,37.0,'russian orchestra'
Машина времени,48.0,247680.0,'bard'
Michael Ippolito,1.0,29.0,
Denise Leigh,1.0,71.0,
Nino Oliviero,16.0,402.0,'vintage italian soundtrack'
Ormesby Ensemble,0.0,2.0,
Viktor Kalabis,2.0,110.0,'czech contemporary classical'
Bachar Mar-Khalifé,41.0,24509.0,'arab alternative'
Yuri Kalnits,8.0,38.0,
Arcadia Quartet,2.0,112.0,'string quartet'
Ensemble Obsidienne,16.0,161.0,'early music ensemble'
Emmanuel Bonnardot,21.0,151.0,'medieval ensemble'
Taylor Ann Fleshman,2.0,8.0,
Arthur Arnold,5.0,6.0,
Mauro Monguzzi,7.0,49.0,'classical bassoon'
Orpheus Vokalensemble,17.0,38.0,
Männerchor der Vocapella,0.0,0.0,
Vivian Fung,1.0,124.0,'21st century classical'
Laura Kaminsky,4.0,57.0,
Frédéric Loiseau,1.0,35.0,
Renée Hansen-Jamet,0.0,0.0,
Tchalik Quartet,6.0,96.0,'modern string quartet'
Dania Tchalik,2.0,8.0,
Simon Issát Marainen,7.0,234.0,'sami'
Sofia Karlsson,38.0,27448.0,'classic swedish pop'
Noé Inui,6.0,133.0,
Tri Yann,46.0,35891.0,'french rock'
Clarika,24.0,7074.0,'nouvelle chanson francaise'
Cyril Mokaiesh,33.0,0.0,'nouvelle chanson francaise'
Sanseverino,44.0,34854.0,'chanson'
Marcos Valle,55.0,76059.0,'bossa nova'
Ruth Brown,43.0,33604.0,'jazz blues'
Marie-Laure Garnier,2.0,48.0,
Kaëlig Boché,0.0,13.0,
Vic Nees,4.0,60.0,'belgian contemporary classical'
Orazio Benevoli,9.0,172.0,'italian baroque'
Ozark Henry,38.0,30400.0,'belgian indie'
Euskal Barrokensemble,14.0,156.0,
Enrike Solinís,23.0,864.0,'musica antigua'
Heritage Singers,48.0,39178.0,'adventista'
喜多郎,51.0,217490.0,'healing'
羅文,43.0,35093.0,'c-pop'
DJ Sakin & Friends,36.0,3669.0,'bubble trance'
Andreas Hallén,2.0,53.0,'swedish classical'
Ignacio Cervantes,20.0,712.0,'latin classical'
Quatuor Ad Fontes,0.0,5.0,
Gunnar de Frumerie,10.0,145.0,'swedish contemporary classical'
Margaret Bonds,12.0,601.0,'african-american classical'
Samantha Ege,10.0,332.0,
Алексей Богорад,5.0,10.0,
Boris Andrianov,10.0,213.0,'cello'
原田知世,46.0,56169.0,'j-rock'
David Ernst Molnar,6.0,45.0,
Maria Caturelli,7.0,5.0,
Leslie Koch Foumberg,0.0,1.0,
Naimee Coleman,27.0,275.0,
Basto!,48.0,82965.0,'belgian edm'
Belinda Carlisle,64.0,641157.0,'mellow gold'
Sharon White,21.0,347.0,
Ralph Stanley,43.0,51014.0,'appalachian folk'
The Clinch Mountain Boys,35.0,2045.0,
Gazebo,49.0,53239.0,'italian disco'
Kristina Bach,34.0,33199.0,'classic schlager'
Compton’s Most Wanted,50.0,293645.0,'g funk'
OG Semi‐Auto,1.0,97.0,
Jessica,35.0,363998.0,
서현,34.0,169394.0,'k-pop'
Shimz,29.0,495.0,
Broken Back,60.0,95562.0,'deep tropical house'
Marcus D,47.0,27201.0,'ambeat'
Mason Lieberman,31.0,1694.0,
Donna Burke,38.0,8817.0,
Richie Branson,35.0,9682.0,'nerdcore'
JohnStacy,6.0,23.0,
しほり,28.0,984.0,
Úyanga Bold,31.0,2596.0,
Raj Ramayya,32.0,1345.0,
Jason Walsh,24.0,242.0,
X.ARI,12.0,448.0,
Styrofoam,20.0,3975.0,'indie electronica'
Andie Case,49.0,81535.0,'channel pop'
REMMI,39.0,7265.0,'electropop'
Serial Killaz,40.0,23239.0,'drum and bass'
Sonny Terry & Brownie McGhee,28.0,13561.0,'acoustic blues'
Pete Christlieb,14.0,373.0,'jazz saxophone'
Ronnie Earl and the Broadcasters,42.0,24787.0,'blues'
J.B. Lenoir,34.0,26249.0,'acoustic blues'
Woody Guthrie,47.0,150654.0,'american folk revival'
León Gieco,57.0,221130.0,'argentine rock'
Lead Belly,45.0,158459.0,'acoustic blues'
Big Bill Broonzy,0.0,3.0,
Joja Wendt,21.0,2745.0,
Aura T-09,16.0,583.0,
Zsela Thompson,33.0,10963.0,'nyc pop'
haroinfather,67.0,313716.0,'aesthetic rap'
marvy ayy,34.0,732.0,
408,36.0,5303.0,
Frank Boeijen,44.0,41255.0,'dutch cabaret'
Johannes Kerkorrel,23.0,6871.0,'african rock'
Nynke Laverman,1.0,224.0,
Yentl en de Boer,32.0,9246.0,'dutch cabaret'
LAURA,27.0,1340.0,'dutch pop'
Carolina Dijkhuizen,14.0,441.0,
Madame Gandhi,33.0,20041.0,'vapor soul'
Tali,27.0,2022.0,'nz dnb'
Liela Moss,38.0,3542.0,
Bossfight,52.0,65687.0,'chiptune'
Reeko Squeeze,30.0,17112.0,'uk drill'
The Manor,49.0,42499.0,'grime'
SEREBRO,55.0,291922.0,'russian pop'
The Brig,35.0,15419.0,'complextro'
Active Child,47.0,106544.0,'chillwave'
松前真奈美,22.0,1230.0,'japanese vgm'
June Miller,29.0,9262.0,'drumfunk'
Gydra,45.0,25782.0,'neurofunk'
Hammer,36.0,8337.0,'scottish techno'
Benjamin Damage,24.0,8385.0,
Objekt,29.0,37217.0,'float house'
Hive,29.0,3966.0,'stateside dnb'
Trei,36.0,6476.0,'drum and bass'
Truth,38.0,34405.0,'classic dubstep'
Workforce,36.0,5276.0,'liquid funk'
Signal,34.0,6487.0,'dutch dnb'
Chook,8.0,781.0,'luxembourgian electronic'
Chris.SU,24.0,4522.0,'neurofunk'
Rawtekk,30.0,9699.0,'darkstep'
SubMarine,26.0,3321.0,'deep dnb'
Was A Be,17.0,1558.0,'halftime dnb'
Subtension,25.0,2363.0,'slovak electronic'
Cooh,19.0,6661.0,'darkstep'
Alvin Risk,42.0,24643.0,'moombahton'
Kemal & Rob Data,9.0,980.0,
Nymfo,37.0,9798.0,'drumfunk'
Neonlight,33.0,17006.0,'darkstep'
Corrupt Souls,11.0,2452.0,'darkstep'
Hyx,6.0,107.0,
Sinthetix,8.0,1096.0,'neurofunk'
JPS,1.0,116.0,
Rawthang,27.0,2787.0,'darkstep'
Skynet,12.0,4928.0,'neurofunk'
Audio,37.0,30624.0,'darkstep'
Apex,32.0,8770.0,'drum and bass'
Memtrix,43.0,16641.0,'chillstep'
Silent Witness,9.0,535.0,
MC Fats,34.0,919.0,
Mikal,12.0,2234.0,'deep dnb'
Dose,12.0,1320.0,'neurostep'
Kyo,26.0,545.0,
Impish,19.0,1054.0,'deep dnb'
Keaton,8.0,392.0,
Blokhe4d,13.0,2133.0,'uk dnb'
AK1200,10.0,5982.0,'drum and bass'
Logistics,48.0,70456.0,'drum and bass'
Need for Mirrors,34.0,13387.0,'deep liquid bass'
Ble3k,3.0,231.0,'neurostep'
sH1,6.0,35.0,
Wintermute,28.0,843.0,'math pop'
GENR8,1.0,132.0,
Technical Itch,22.0,13721.0,'darkstep'
Quadrant,28.0,2446.0,'neurofunk'
Ruffhouse,7.0,1464.0,'minimal dnb'
Dylan,3.0,17.0,
Limewax,25.0,11604.0,'darkstep'
Klute,33.0,16189.0,'atmospheric dnb'
Sustance,32.0,5620.0,'deep dnb'
Malux,32.0,4677.0,'deep dnb'
Angerfist,61.0,365610.0,'gabba'
Digital,16.0,7211.0,'drum and bass'
Posij,39.0,12672.0,'dutch dnb'
Kabuki,34.0,2148.0,
neras,4.0,238.0,
Paark,10.0,421.0,
Conrad Schnitzler,20.0,9504.0,'berlin school'
Susumu Yokota,48.0,76617.0,'abstract'
yellow6,4.0,401.0,
Marcus Intalex,35.0,21016.0,'drum and bass'
Tim Myers,35.0,5872.0,'deep acoustic pop'
Jenny Lewis,51.0,166424.0,'indie pop'
Kenny Segal,48.0,19088.0,'chillhop'
of Montreal,55.0,281600.0,'alternative dance'
Jeff Tweedy,49.0,77015.0,'alternative country'
Awkwafina,40.0,116741.0,'asian american hip hop'
David Bazan,33.0,28081.0,'indie rock'
Half Waif,33.0,24160.0,'art pop'
Dale Crover,6.0,2259.0,'rock drums'
Porridge Radio,49.0,44171.0,'brighton indie'
Baths,48.0,150627.0,'chillwave'
ЛАУД,51.0,62017.0,'russian alt pop'
Boulevard Depo,67.0,625179.0,'russian hip hop'
TV on the Radio,62.0,540523.0,'alternative dance'
Current 93,37.0,50937.0,'british industrial'
TOBACCO,44.0,70976.0,'wonky'
Perturbator,58.0,265662.0,'cyberpunk'
Joachim Cooder,32.0,2392.0,'western americana'
Falco,64.0,375287.0,'austropop'
Anita Baker,59.0,964341.0,'contemporary r&b'
DeBarge,61.0,472704.0,'contemporary r&b'
Damien Rice,64.0,994490.0,'acoustic pop'
Luluc,31.0,13226.0,'deep acoustic pop'
The Colorist Orchestra,32.0,5083.0,
stargaze,28.0,2081.0,
Rosie Carney,57.0,48282.0,'indie folk'
Farafina,15.0,1889.0,'african percussion'
George Frederick McKay,2.0,48.0,'american modern classical'
Shahram Nazeri,36.0,32023.0,'classic persian pop'
Stefan Prins,2.0,210.0,'belgian contemporary classical'
Nadar Ensemble,0.0,59.0,
Rhapsody of Fire,0.0,105.0,
Lukas Geniušas,20.0,730.0,'baltic classical piano'
Lucien Durosoir,8.0,68.0,
Olga Andryushchenko,6.0,48.0,'russian classical piano'
Rajaton,35.0,9891.0,'finnish pop'
Gevorg Gharabekyan,0.0,3.0,
Chór Akademii Teologii Katolickiej,2.0,19.0,'polish choir'
Phyllis Tate,1.0,26.0,'british modern classical'
Ethel Barns,1.0,13.0,
Simonne Jones,34.0,1164.0,
Cazwell,30.0,27855.0,'lgbtq+ hip hop'
’Til Tuesday,46.0,120348.0,'boston rock'
Opiate,19.0,27.0,'danish experimental'
Scanner,27.0,4594.0,'british experimental'
Ryoji Ikeda,31.0,33764.0,'drone'
Kurt Cobain,57.0,525736.0,'acoustic rock'
Bill Medley,61.0,30610.0,'soft rock'
Human Nature,47.0,56973.0,'australian pop'
Real Life,47.0,48796.0,'new romantic'
Missing Persons,43.0,120743.0,'album rock'
Tom Cochrane,56.0,60333.0,'album rock'
Thomas Anders,51.0,112803.0,'italian disco'
J‐Live,50.0,35922.0,'alternative hip hop'
Luca C,21.0,650.0,
Brigante,17.0,227.0,
Duvchi,39.0,6641.0,'swedish indie pop'
Lucy Dacus,66.0,240360.0,'art pop'
Kevin Morby,58.0,234845.0,'chamber pop'
Michal Menert,35.0,29343.0,'downtempo bass'
Princess Superstar,44.0,7606.0,'electroclash'
Matt Bianco,48.0,70887.0,'new romantic'
相対性理論,48.0,172150.0,'j-rock'
The KLF,48.0,73016.0,'acid house'
Joe Louis Walker,38.0,38013.0,'blues'
Judy Clay,32.0,3179.0,'memphis soul'
Ashley Slater,41.0,1234.0,
United State [UK],10.0,7.0,
J:Kenzo,32.0,13601.0,'classic dubstep'
Lunch Money Life,17.0,1379.0,
Trillary Banks,34.0,8981.0,'uk dancehall'
Roska,33.0,6078.0,'uk funky'
Cassius Select,16.0,1209.0,
Lijah,7.0,608.0,
Lost City,11.0,415.0,
Cimm,23.0,1801.0,'deep dubstep'
Agro,34.0,2134.0,'african rock'
Flora Purim,33.0,13207.0,'bossa nova'
George Duke,52.0,143759.0,'funk'
Boney James,55.0,138879.0,'smooth jazz'
Grant Green,48.0,91417.0,'funk'
Benny Golson,48.0,25868.0,'background jazz'
Red Garland,58.0,45344.0,'adult standards'
Mike Stern,39.0,60639.0,'jazz fusion'
David Hazeltine,52.0,10587.0,'background jazz'
Emmet Cohen,37.0,7609.0,'straight-ahead jazz'
Crossfire,13.0,205.0,
Curtis Fuller,33.0,19007.0,'bebop'
Stanley Turrentine,49.0,43558.0,'bebop'
Steve Swallow,42.0,7180.0,'ecm-style jazz'
Denez Prigent,42.0,18876.0,'breton folk'
Aziliz Manrow,8.0,185.0,
Némir,60.0,96796.0,'french hip hop'
Flèche Love,29.0,6895.0,'swiss pop'
Tiger & Woods,35.0,17929.0,'italian electronica'
Anne Clark,44.0,36727.0,'new romantic'
Raphaël Marionneau,0.0,2280.0,
Cathy Battistessa,44.0,1435.0,
Heaven 17,47.0,197750.0,'classic uk pop'
Alphaville,67.0,603642.0,'europop'
Kajagoogoo,48.0,188707.0,'new romantic'
Ultravox,56.0,416758.0,'art rock'
Martin Roth,45.0,24125.0,'progressive house'
Conga Squad,5.0,149.0,
Quelle Chris,46.0,51590.0,'alternative hip hop'
Ephrem J,44.0,20660.0,'bachata'
Ed Case,30.0,1992.0,'uk garage'
Rosa Pistola,29.0,10762.0,'perreo'
WHALE CITY,29.0,2502.0,
Voyce,47.0,38672.0,'freestyle'
Laura Luppino,29.0,345.0,
Sarah Engels,53.0,37081.0,'german pop'
Jonesmann,43.0,29591.0,'german hip hop'
2Bough,29.0,4963.0,
Tim Kasher,21.0,8694.0,'omaha indie'
Shawn Colvin,49.0,109174.0,'austin singer-songwriter'
La Sonora Matancera,59.0,171340.0,'bolero'
Pete “El Conde” Rodríguez,46.0,62023.0,'latin jazz'
Eartha Kitt,56.0,139440.0,'adult standards'
Jimmy Somerville,46.0,167258.0,'hi-nrg'
Aztec Camera,48.0,102111.0,'chamber pop'
Kirsty MacColl,56.0,87481.0,'classic uk pop'
John Feeley,9.0,460.0,
Ivan LeParr,3.0,3.0,
Alan Lomax,30.0,13723.0,'appalachian folk'
Shirley Collins,37.0,10991.0,'british folk'
Ewan MacColl,33.0,8830.0,'american folk revival'
Peggy Seeger,27.0,6976.0,'american folk revival'
Michael Price,12.0,40.0,
RADWIMPS,72.0,2723141.0,'j-pop'
We Are Scientists,48.0,207525.0,'alternative dance'
Ben Kweller,41.0,54723.0,'indie pop'
Rob Simonsen,48.0,15517.0,'soundtrack'
Anirudh Ravichander,81.0,8153895.0,'desi hip hop'
Anna Thalbach,47.0,302.0,
Oliver Rohrbeck,51.0,4152.0,'hoerspiel'
SAAY,46.0,109393.0,'korean r&b'
浜崎あゆみ,60.0,656688.0,'classic j-pop'
Tom Waits,64.0,1189688.0,'chamber pop'
The Tiger Lillies,35.0,38186.0,'dark cabaret'
Lucy Rose,58.0,264483.0,'ambient folk'
Ben Folds Five,50.0,232726.0,'alternative rock'
하성운,54.0,171448.0,'k-pop'
PARK BOM,42.0,129239.0,'k-pop'
WEi,45.0,152819.0,'k-pop'
SIYEON,34.0,13531.0,
WAX,21.0,744.0,
TRI.BE,50.0,106509.0,'k-pop'
Pierre Lapointe,46.0,62735.0,'auteur-compositeur-interprete quebecois'
Alex Kapranos,37.0,2865.0,'scottish indie rock'
Alice Vicious,11.0,2010.0,
Jamala,47.0,59092.0,'eurovision'
Space of Variations,35.0,9349.0,'ukrainian metal'
Mnogoznaal,63.0,580704.0,'russian electronic'
LOBODA,59.0,1114981.0,'russian dance pop'
Ameriqa,29.0,283.0,
Yanix,63.0,0.0,'russian hip hop'
OG Prince,44.0,4434.0,'russian trap'
Basic Boy,51.0,85562.0,'russian alt pop'
OBLADAET,64.0,723821.0,'russian drill'
Jahna Sebastian,2.0,89.0,
Schokk,45.0,779.0,'russian grime'
РИЧ,30.0,1961.0,
REAPER,52.0,17965.0,'electro house'
2LADE,49.0,24098.0,'german hip hop'
Nu51,39.0,3210.0,'german hip hop'
Ra'is,60.0,83112.0,'german hip hop'
9cigK & Abycc,17.0,1231.0,'german underground rap'
Babyface Ray,67.0,91256.0,'detroit trap'
刘柏辛Lexie,62.0,87336.0,'chinese electropop'
黄明志,57.0,255697.0,'malaysian mandopop'
King Iso,69.0,61378.0,
Big Willie,2.0,19.0,
E. Broussard Big Game,0.0,853.0,
Electrosoul System,27.0,8501.0,'drumfunk'
Habib Koité,46.0,53002.0,'afropop'
Jammil e Uma Noites,55.0,4.0,'axe'
Elvin Bishop,53.0,75620.0,'blues rock'
Sango,54.0,173185.0,'abstract beats'
Luke Vibert,39.0,48871.0,'acid house'
Moka Only,41.0,12608.0,'bc underground hip hop'
Charlie Darker,18.0,2340.0,'electro house'
Guy Garvey,35.0,33160.0,'british singer-songwriter'
Noel Gallagher’s High Flying Birds,61.0,753418.0,'britpop'
Kaitlyn Aurelia Smith,44.0,50565.0,'ambient'
Trim,24.0,13249.0,'grime'
Clark Anderson,41.0,341.0,
Isam B,33.0,4920.0,'danish pop'
Birthe Kjær,38.0,9521.0,'classic danish pop'
Murder Junkies,11.0,4598.0,
Stacy Lattisaw,44.0,132728.0,'disco'
Torky Tork,44.0,5206.0,'german boom bap'
